time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2023-03-06T19:13:42Z,161,0,0,0,0,0,145742092,1467,142596203,0,0,0,0,0,0,33412,0,0,0,0,0,0,0,7010,88,0,-41,1,6,15460,0,0,0,0,0, ,0,0,0,0,0,0,33407,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,137,457953408,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,31463,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:14:42Z,161,0,0,0,0,0,145904180,1467,142758291,0,0,0,0,0,0,25703,0,0,0,0,0,0,0,7026,88,0,-42,1,6,10993,0,0,0,0,0, ,0,0,0,0,0,0,25696,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99,451178400,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,24802,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:15:42Z,161,0,0,0,0,0,146523852,1467,143377963,0,0,0,0,0,0,27262,0,0,0,0,0,0,0,7064,88,0,-44,1,6,7341,0,0,0,0,0, ,0,0,0,0,0,0,27255,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,175,480604888,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,24662,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:16:42Z,161,0,0,0,0,0,147739924,1467,144594035,0,0,0,0,0,0,38123,0,0,0,0,0,0,0,7124,88,0,-45,1,6,9726,0,0,0,0,0, ,0,0,0,0,0,0,38118,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,425382464,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,32958,0,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:17:42Z,161,0,0,0,0,0,149982268,1467,146836379,0,0,0,0,0,0,51852,0,0,0,0,0,0,0,7238,89,0,-46,1,6,11667,0,0,0,0,0, ,0,0,0,0,0,0,51847,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,518002104,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,42712,0,9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:18:42Z,161,0,0,0,0,0,151646780,1467,148500891,0,0,0,0,0,0,42856,0,0,0,0,0,0,0,7306,89,0,-47,1,6,10455,0,0,0,0,0, ,0,0,0,0,0,0,42851,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,701184352,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,35645,0,7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:19:42Z,161,0,0,0,0,0,152391756,1467,149245867,0,0,0,0,0,0,30107,0,0,0,0,0,0,0,7342,90,0,-48,1,6,8242,0,0,0,0,0, ,0,0,0,0,0,0,30101,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,660183264,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,26860,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:20:42Z,161,0,0,0,0,0,152885980,1467,149740091,0,0,0,0,0,0,26462,0,0,0,0,0,0,0,7367,90,0,-49,1,6,7639,0,0,0,0,0, ,0,0,0,0,0,0,26459,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,543575064,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,24372,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:21:42Z,161,0,0,0,0,0,153737196,1467,150591307,0,0,0,0,0,0,32247,0,0,0,0,0,0,0,7414,90,0,-51,1,6,9726,0,0,0,0,0, ,0,0,0,0,0,0,32237,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,540551328,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,28594,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:22:42Z,161,0,0,0,0,0,155668164,1467,152522275,0,0,0,0,0,0,46240,0,0,0,0,0,0,0,7514,90,0,-51,1,6,11510,0,0,0,0,0, ,0,0,0,0,0,0,46238,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,556062472,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,38218,0,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:23:42Z,161,0,0,0,0,0,157030444,1467,153884555,0,0,0,0,0,0,39196,0,0,0,0,0,0,0,7576,92,0,-53,1,6,11066,0,0,0,0,0, ,0,0,0,0,0,0,39188,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,700024080,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,33385,0,5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:24:42Z,161,0,0,0,0,0,159139740,1467,155993851,0,0,0,0,0,0,50436,0,0,0,0,0,0,0,7670,93,0,-54,1,6,11084,0,0,0,0,0, ,0,0,0,0,0,0,50432,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,643194016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,41533,0,8794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:25:42Z,161,0,0,0,0,0,162674356,1467,159528467,0,0,0,0,0,0,68177,0,0,0,0,0,0,0,7841,96,0,-55,1,6,14453,0,0,0,0,0, ,0,0,0,0,0,0,68172,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,467106896,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,53934,0,14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:26:42Z,161,0,0,0,0,0,165612748,1467,162466859,0,0,0,0,0,0,60965,0,0,0,0,0,0,0,7986,100,0,-56,1,6,13649,0,0,0,0,0, ,0,0,0,0,0,0,60960,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81,467253024,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,48800,0,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:27:42Z,161,0,0,0,0,0,166516324,1467,163370435,0,0,0,0,0,0,32088,0,0,0,0,0,0,0,8036,101,0,-58,1,6,8841,0,0,0,0,0, ,0,0,0,0,0,0,32079,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,616391776,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,28223,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:28:42Z,161,0,0,0,0,0,167712060,1467,164566171,0,0,0,0,0,0,36984,0,0,0,0,0,0,0,8090,101,0,-59,1,6,9057,0,0,0,0,0, ,0,0,0,0,0,0,36980,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,664435712,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,31936,0,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:29:42Z,161,0,0,0,0,0,170068308,1467,166922419,0,0,0,0,0,0,50475,0,0,0,0,0,0,0,8217,102,0,-60,1,6,10890,0,0,0,0,0, ,0,0,0,0,0,0,50470,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,518160896,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,40994,0,9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:30:42Z,161,0,0,0,0,0,170728764,1467,167582875,0,0,0,0,0,0,27881,0,0,0,0,0,0,0,8248,102,0,-61,1,6,7467,0,0,0,0,0, ,0,0,0,0,0,0,27877,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,616069664,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,25072,0,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:31:42Z,161,0,0,0,0,0,171721660,1467,168575771,0,0,0,0,0,0,31731,0,0,0,0,0,0,0,8300,103,0,-62,1,6,7833,0,0,0,0,0, ,0,0,0,0,0,0,31727,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,561993504,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,27573,0,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:32:42Z,161,0,0,0,0,0,173840844,1467,170694955,0,0,0,0,0,0,48116,0,0,0,0,0,0,0,8407,104,0,-63,1,6,10242,0,0,0,0,0, ,0,0,0,0,0,0,48111,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,706178416,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,39495,0,8496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:33:42Z,161,0,0,0,0,0,175248652,1467,172102763,0,0,0,0,0,0,38512,0,0,0,0,0,0,0,8471,103,0,-65,1,6,9091,0,0,0,0,0, ,0,0,0,0,0,0,38511,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,655375232,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,32508,0,5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:34:42Z,161,0,0,0,0,0,176509388,1467,173363499,0,0,0,0,0,0,38656,0,0,0,0,0,0,0,8534,103,0,-66,1,6,10149,0,0,0,0,0, ,0,0,0,0,0,0,38652,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,655345152,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,33544,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:35:42Z,161,0,0,0,0,0,177786836,1467,174640947,0,0,0,0,0,0,39525,0,0,0,0,0,0,0,8600,104,0,-68,1,6,10985,0,0,0,0,0, ,0,0,0,0,0,0,39517,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,695201608,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,34133,0,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:36:42Z,161,0,0,0,0,0,179840140,1467,176694251,0,0,0,0,0,0,49165,0,0,0,0,0,0,0,8704,105,0,-69,1,6,11277,0,0,0,0,0, ,0,0,0,0,0,0,49161,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,506278520,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,40740,0,8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:37:42Z,161,0,0,0,0,0,180855348,1467,177709459,0,0,0,0,0,0,35509,0,0,0,0,0,0,0,8757,108,0,-71,1,6,9330,0,0,0,0,0, ,0,0,0,0,0,0,35500,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,527370712,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,31122,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:38:42Z,161,0,0,0,0,0,181364980,1467,178219091,0,0,0,0,0,0,25269,0,0,0,0,0,0,0,8785,108,0,-71,1,6,8714,0,0,0,0,0, ,0,0,0,0,0,0,25268,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,656929792,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23223,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:39:42Z,161,0,0,0,0,0,181337420,1467,178191531,0,0,0,0,0,0,18475,0,0,0,0,0,0,0,8787,108,0,-73,1,6,7026,0,0,0,0,0, ,0,0,0,0,0,0,18467,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,659665856,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18272,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:40:42Z,161,0,0,0,0,0,181346052,1467,178200163,0,0,0,0,0,0,19341,0,0,0,0,0,0,0,8788,108,0,-73,1,6,7812,0,0,0,0,0, ,0,0,0,0,0,0,19339,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,716475288,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,19112,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:41:42Z,161,0,0,0,0,0,181328284,1467,178182395,0,0,0,0,0,0,18222,0,0,0,0,0,0,0,8786,108,0,-75,1,6,6488,0,0,0,0,0, ,0,0,0,0,0,0,18215,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,717602112,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18005,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:42:42Z,161,0,0,0,0,0,181320364,1467,178174475,0,0,0,0,0,0,21363,0,0,0,0,0,0,0,8786,108,0,-76,1,6,8039,0,0,0,0,0, ,0,0,0,0,0,0,21359,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,664471672,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,21137,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
