"URL","Status"
"https://www.usatoday.com/story/news/pr/2020/04/07/usa-today-network-launches-just-faqs-live-conversations-coronavirus-facebook/2965380001/","200"
"https://www.usatoday.com/story/news/pr/2021/03/10/gannettgannett-appl-applauds-jury-acquitting-des-moines-register-reporter-arrested-covering-protests/6944101002/","200"
"https://www.usatoday.com/story/news/pr/2020/05/29/gannett-wins-telly-awards/5282433002/","200"
"https://www.usatoday.com/story/news/pr/2020/08/14/usa-today-names-100-women-century-commemorate-100th-anniversary-19th-amendment/3373786001/","200"
"https://www.usatoday.com/story/news/pr/2020/12/10/usa-today-network-and-gannett-foundation-announce-2020-national-grant-recipients-a-community-thrives/3881603001/","200"
"https://www.usatoday.com/story/news/pr/2020/06/05/usa-todays-brett-murphy-named-2020-livingston-award-winner-international-reporting-show-force-invest/3154999001/","200"
"https://www.usatoday.com/story/news/pr/2020/09/08/gannett-hires-mayur-gupta-chief-marketing-strategy-officer/5745461002/","200"
"https://www.usatoday.com/story/news/pr/2021/06/11/gannett-wins-pulitzer-prize-national-reporting-and-honored-finalist/7660197002/","200"
"https://www.usatoday.com/story/news/pr/2021/03/04/gannett-and-snap-inc-partner-bring-local-businesses-innovative-ad-solutions/6913581002/","200"
"https://www.usatoday.com/story/news/pr/2021/06/04/usa-today-welcomes-two-notable-columnists/7546492002/","200"
"https://www.usatoday.com/story/news/pr/2021/06/04/usa-today-networks-storytellers-project-announces-new-i-am-series-share-stories-people-color/7543057002/","200"
"https://www.usatoday.com/story/news/pr/2021/05/04/courier-journal-and-abc-news-20-20-nominated-peabody-award-joint-investigative-documentary-say-her-n/4939436001/","200"
"https://www.usatoday.com/story/news/pr/2020/08/19/gannett-foundation-relaunches-a-community-thrives-crowdfunding-and-grant-program/5606466002/","200"
"https://www.usatoday.com/story/news/pr/2021/05/11/gannetts-imagn-serve-new-worldwide-official-photography-partner-mls-and-mls-players-association/5035420001/","200"
"https://www.usatoday.com/story/news/pr/2020/11/02/new-election-results-platform-created-usa-today-network/6124343002/","200"
"https://www.usatoday.com/story/news/pr/2020/06/24/indy-star-journalists-behind-out-balance-investigation-exposed-sexual-abuse-within-usa-gymnastics-fe/3251775001/","200"
"https://www.usatoday.com/story/news/pr/2021/03/03/gannett-teams-texas-provide-vital-information-local-communities-impacted-storm/6909976002/","200"
"https://www.usatoday.com/story/news/pr/2020/09/29/usa-today-provide-comprehensive-screen-fact-checking-2020-presidential-and-vice-presidential-debates/3579282001/","200"
"https://www.usatoday.com/story/news/pr/2020/10/02/american-influencer-awards-announces-2020-beauty-awards-nominees/5894922002/","200"
"https://www.usatoday.com/story/news/pr/2020/12/11/usa-today-network-advance-audio-strategy-new-tool/3889651001/","200"
"https://www.usatoday.com/story/news/pr/2021/05/27/usa-today-collaborates-trace-yearlong-data-driven-investigation-revealing-atf-routinely-lets-problem/7465390002/","200"
"https://www.usatoday.com/story/news/pr/2020/05/05/usa-today-network-launches-series-focused-workers-feeding-america-during-covid-19-pandemic/5172531002/","200"
"https://www.usatoday.com/story/news/pr/2021/01/12/usa-today-and-adweek-join-host-big-game-summit/6641340002/","200"
"https://www.usatoday.com/story/news/pr/2021/02/18/usa-today-network-brings-augmented-reality-more-local-apps/6789311002/","200"
"https://www.usatoday.com/staff/4858892002/becky-kellogg/","200"
"https://www.usatoday.com/staff/9416919002/ariana-triggs/","200"
